Id,Timestamp,Datetime,minute,Xvib,Yvib,Zvib
651,1669786347.117337,2022-11-30 14:32:27.117337,32,-2338,3356,-371
651,1669786347.13275,2022-11-30 14:32:27.132750,32,-2282,3360,-311
651,1669786347.429839,2022-11-30 14:32:27.429839,32,-2306,3392,-331
651,1669786347.604042,2022-11-30 14:32:27.604042,32,-2354,3408,-363
651,1669786347.869679,2022-11-30 14:32:27.869679,32,-2326,3392,-367
651,1669786347.947795,2022-11-30 14:32:27.947795,32,-2354,3336,-335
651,1669786348.244668,2022-11-30 14:32:28.244668,32,-2334,3376,-371
651,1669786348.35369,2022-11-30 14:32:28.353690,32,-2366,3348,-323
651,1669786348.431814,2022-11-30 14:32:28.431814,32,-2338,3340,-383
651,1669786348.66651,2022-11-30 14:32:28.666510,32,-2338,3324,-323
651,1669786348.916595,2022-11-30 14:32:28.916595,32,-2358,3352,-347
651,1669786348.963449,2022-11-30 14:32:28.963449,32,-2374,3420,-347
651,1669786349.150716,2022-11-30 14:32:29.150716,32,-2338,3392,-415
651,1669786349.416565,2022-11-30 14:32:29.416565,32,-2318,3404,-327
651,1669786349.668965,2022-11-30 14:32:29.668965,32,-2394,3356,-375
651,1669786349.746734,2022-11-30 14:32:29.746734,32,-2346,3392,-363
651,1669786350.03073,2022-11-30 14:32:30.030730,32,-2354,3400,-355
651,1669786350.171365,2022-11-30 14:32:30.171365,32,-2354,3416,-343
651,1669786350.265094,2022-11-30 14:32:30.265094,32,-2362,3368,-319
651,1669786350.593241,2022-11-30 14:32:30.593241,32,-2334,3368,-311
651,1669786350.749475,2022-11-30 14:32:30.749475,32,-2330,3392,-367
651,1669786350.780526,2022-11-30 14:32:30.780526,32,-2342,3360,-319
651,1669786351.030729,2022-11-30 14:32:31.030729,32,-2342,3376,-315
651,1669786351.311978,2022-11-30 14:32:31.311978,32,-2402,3372,-339
651,1669786351.483856,2022-11-30 14:32:31.483856,32,-2374,3396,-343
651,1669786351.689246,2022-11-30 14:32:31.689246,32,-2370,3360,-375
651,1669786351.774665,2022-11-30 14:32:31.774665,32,-2314,3380,-355
651,1669786351.971344,2022-11-30 14:32:31.971344,32,-2330,3368,-315
651,1669786352.065043,2022-11-30 14:32:32.065043,32,-2302,3340,-327
651,1669786352.330636,2022-11-30 14:32:32.330636,32,-2318,3332,-363
651,1669786352.518181,2022-11-30 14:32:32.518181,32,-2370,3392,-375
651,1669786352.580312,2022-11-30 14:32:32.580312,32,-2386,3344,-355
651,1669786352.971292,2022-11-30 14:32:32.971292,32,-2346,3344,-327
651,1669786353.033589,2022-11-30 14:32:33.033589,32,-2330,3320,-279
651,1669786353.283795,2022-11-30 14:32:33.283795,32,-2310,3396,-323
651,1669786353.471295,2022-11-30 14:32:33.471295,32,-2326,3360,-355
651,1669786353.533796,2022-11-30 14:32:33.533796,32,-2370,3396,-339
651,1669786353.77,2022-11-30 14:32:33.770000,32,-2362,3376,-367
651,1669786353.832586,2022-11-30 14:32:33.832586,32,-2326,3380,-315
651,1669786354.12941,2022-11-30 14:32:34.129410,32,-2342,3348,-319
651,1669786354.316943,2022-11-30 14:32:34.316943,32,-2362,3364,-343
651,1669786354.347944,2022-11-30 14:32:34.347944,32,-2366,3412,-319
651,1669786354.61379,2022-11-30 14:32:34.613790,32,-2330,3340,-395
651,1669786354.785301,2022-11-30 14:32:34.785301,32,-2358,3336,-327
651,1669786355.0825,2022-11-30 14:32:35.082500,32,-2378,3372,-375
651,1669786355.270094,2022-11-30 14:32:35.270094,32,-2358,3388,-327
651,1669786355.332534,2022-11-30 14:32:35.332534,32,-2330,3368,-303
651,1669786355.584563,2022-11-30 14:32:35.584563,32,-2338,3380,-355
651,1669786355.771717,2022-11-30 14:32:35.771717,32,-2350,3356,-347
651,1669786355.834204,2022-11-30 14:32:35.834204,32,-2330,3388,-391
651,1669786356.099693,2022-11-30 14:32:36.099693,32,-2314,3332,-343
651,1669786356.31861,2022-11-30 14:32:36.318610,32,-2354,3372,-379
651,1669786356.381111,2022-11-30 14:32:36.381111,32,-2366,3364,-327
651,1669786356.64676,2022-11-30 14:32:36.646760,32,-2330,3376,-327
651,1669786356.927983,2022-11-30 14:32:36.927983,32,-2354,3384,-323
651,1669786357.068262,2022-11-30 14:32:37.068262,32,-2366,3316,-327
651,1669786357.271763,2022-11-30 14:32:37.271763,32,-2326,3360,-319
651,1669786357.349504,2022-11-30 14:32:37.349504,32,-2322,3364,-319
651,1669786357.568907,2022-11-30 14:32:37.568907,32,-2330,3348,-363
651,1669786357.78943,2022-11-30 14:32:37.789430,32,-2350,3380,-351
651,1669786357.883182,2022-11-30 14:32:37.883182,32,-2354,3408,-359
651,1669786358.039429,2022-11-30 14:32:38.039429,32,-2354,3348,-423
651,1669786358.226929,2022-11-30 14:32:38.226929,32,-2326,3384,-343
651,1669786358.430052,2022-11-30 14:32:38.430052,32,-2362,3392,-379
651,1669786358.601576,2022-11-30 14:32:38.601576,32,-2338,3328,-351
651,1669786358.883178,2022-11-30 14:32:38.883178,32,-2338,3352,-379
651,1669786359.023447,2022-11-30 14:32:39.023447,32,-2342,3352,-355
651,1669786359.383182,2022-11-30 14:32:39.383182,32,-2358,3372,-347
651,1669786359.445743,2022-11-30 14:32:39.445743,32,-2330,3380,-335
651,1669786359.523804,2022-11-30 14:32:39.523804,32,-2314,3396,-343
651,1669786359.682514,2022-11-30 14:32:39.682514,32,-2330,3400,-331
651,1669786359.838362,2022-11-30 14:32:39.838362,32,-2334,3364,-331
651,1669786360.184308,2022-11-30 14:32:40.184308,32,-2334,3364,-343
651,1669786360.403064,2022-11-30 14:32:40.403064,32,-2354,3368,-303
651,1669786360.48083,2022-11-30 14:32:40.480830,32,-2354,3384,-327
651,1669786360.637441,2022-11-30 14:32:40.637441,32,-2374,3384,-319
651,1669786360.871816,2022-11-30 14:32:40.871816,32,-2346,3308,-347
651,1669786360.934308,2022-11-30 14:32:40.934308,32,-2354,3368,-351
651,1669786361.184286,2022-11-30 14:32:41.184286,32,-2342,3368,-323
651,1669786361.46553,2022-11-30 14:32:41.465530,32,-2306,3336,-291
651,1669786361.574904,2022-11-30 14:32:41.574904,32,-2314,3372,-351
651,1669786361.638795,2022-11-30 14:32:41.638795,32,-2382,3364,-371
651,1669786361.971861,2022-11-30 14:32:41.971861,32,-2354,3344,-295
651,1669786362.096864,2022-11-30 14:32:42.096864,32,-2354,3396,-311
651,1669786362.237535,2022-11-30 14:32:42.237535,32,-2350,3344,-339
651,1669786362.471862,2022-11-30 14:32:42.471862,32,-2342,3376,-335
651,1669786362.534374,2022-11-30 14:32:42.534374,32,-2366,3384,-343
651,1669786362.799985,2022-11-30 14:32:42.799985,32,-2338,3336,-347
651,1669786362.971862,2022-11-30 14:32:42.971862,32,-2306,3332,-315
651,1669786363.190609,2022-11-30 14:32:43.190609,32,-2350,3364,-303
651,1669786363.252755,2022-11-30 14:32:43.252755,32,-2342,3368,-375
651,1669786363.518738,2022-11-30 14:32:43.518738,32,-2398,3372,-327
651,1669786363.770893,2022-11-30 14:32:43.770893,32,-2346,3412,-375
651,1669786363.833356,2022-11-30 14:32:43.833356,32,-2334,3376,-303
651,1669786364.036308,2022-11-30 14:32:44.036308,32,-2318,3384,-343
651,1669786364.255264,2022-11-30 14:32:44.255264,32,-2346,3376,-307
651,1669786364.364642,2022-11-30 14:32:44.364642,32,-2342,3372,-371
651,1669786364.59902,2022-11-30 14:32:44.599020,32,-2362,3368,-335
651,1669786364.770891,2022-11-30 14:32:44.770891,32,-2358,3372,-331
651,1669786364.833392,2022-11-30 14:32:44.833392,32,-2354,3372,-335
651,1669786365.114642,2022-11-30 14:32:45.114642,32,-2358,3360,-315
651,1669786365.317767,2022-11-30 14:32:45.317767,32,-2342,3356,-315
651,1669786365.583722,2022-11-30 14:32:45.583722,32,-2350,3380,-319
651,1669786365.726036,2022-11-30 14:32:45.726036,32,-2342,3384,-283
651,1669786365.882253,2022-11-30 14:32:45.882253,32,-2310,3352,-343
651,1669786366.069752,2022-11-30 14:32:46.069752,32,-2366,3348,-371
651,1669786366.147518,2022-11-30 14:32:46.147518,32,-2338,3388,-319
651,1669786366.460376,2022-11-30 14:32:46.460376,32,-2370,3380,-347
651,1669786366.522522,2022-11-30 14:32:46.522522,32,-2346,3376,-355
651,1669786366.882252,2022-11-30 14:32:46.882252,32,-2318,3364,-359
651,1669786367.038142,2022-11-30 14:32:47.038142,32,-2326,3324,-323
651,1669786367.069544,2022-11-30 14:32:47.069544,32,-2382,3348,-327
651,1669786367.38225,2022-11-30 14:32:47.382250,32,-2334,3324,-339
651,1669786367.554128,2022-11-30 14:32:47.554128,32,-2334,3356,-323
651,1669786367.634685,2022-11-30 14:32:47.634685,32,-2338,3380,-391
651,1669786367.869087,2022-11-30 14:32:47.869087,32,-2334,3416,-311
651,1669786368.072153,2022-11-30 14:32:48.072153,32,-2354,3400,-351
651,1669786368.181355,2022-11-30 14:32:48.181355,32,-2342,3352,-327
651,1669786368.369062,2022-11-30 14:32:48.369062,32,-2342,3396,-335
651,1669786368.540962,2022-11-30 14:32:48.540962,32,-2346,3368,-371
651,1669786368.86906,2022-11-30 14:32:48.869060,32,-2346,3388,-323
651,1669786368.93156,2022-11-30 14:32:48.931560,32,-2394,3384,-323
651,1669786369.181561,2022-11-30 14:32:49.181561,32,-2350,3388,-355
651,1669786369.322184,2022-11-30 14:32:49.322184,32,-2350,3412,-395
651,1669786369.478438,2022-11-30 14:32:49.478438,32,-2366,3384,-315
651,1669786369.746474,2022-11-30 14:32:49.746474,32,-2374,3344,-343
651,1669786369.839866,2022-11-30 14:32:49.839866,32,-2374,3356,-319
651,1669786369.982403,2022-11-30 14:32:49.982403,32,-2282,3368,-319
651,1669786370.185762,2022-11-30 14:32:50.185762,32,-2322,3364,-311
651,1669786370.482657,2022-11-30 14:32:50.482657,32,-2374,3356,-363
651,1669786370.607648,2022-11-30 14:32:50.607648,32,-2310,3364,-355
651,1669786370.622886,2022-11-30 14:32:50.622886,32,-2306,3316,-347
651,1669786370.951006,2022-11-30 14:32:50.951006,32,-2370,3348,-327
651,1669786371.170115,2022-11-30 14:32:51.170115,32,-2362,3348,-387
651,1669786371.232653,2022-11-30 14:32:51.232653,32,-2370,3416,-371
651,1669786371.498237,2022-11-30 14:32:51.498237,32,-2346,3340,-355
651,1669786371.672364,2022-11-30 14:32:51.672364,32,-2354,3372,-351
651,1669786371.766018,2022-11-30 14:32:51.766018,32,-2382,3352,-347
651,1669786372.034546,2022-11-30 14:32:52.034546,32,-2362,3384,-331
651,1669786372.284572,2022-11-30 14:32:52.284572,32,-2302,3360,-335
651,1669786372.346826,2022-11-30 14:32:52.346826,32,-2330,3380,-415
651,1669786372.549819,2022-11-30 14:32:52.549819,32,-2362,3412,-351
651,1669786372.768712,2022-11-30 14:32:52.768712,32,-2354,3400,-327
651,1669786372.972043,2022-11-30 14:32:52.972043,32,-2342,3388,-323
651,1669786373.143887,2022-11-30 14:32:53.143887,32,-2342,3396,-371
651,1669786373.331431,2022-11-30 14:32:53.331431,32,-2338,3384,-331
651,1669786373.425174,2022-11-30 14:32:53.425174,32,-2310,3372,-295
651,1669786373.565798,2022-11-30 14:32:53.565798,32,-2362,3372,-355
651,1669786373.818106,2022-11-30 14:32:53.818106,32,-2334,3344,-323
651,1669786374.083731,2022-11-30 14:32:54.083731,32,-2354,3392,-331
651,1669786374.239984,2022-11-30 14:32:54.239984,32,-2350,3352,-315
651,1669786374.286653,2022-11-30 14:32:54.286653,32,-2354,3388,-359
651,1669786374.583699,2022-11-30 14:32:54.583699,32,-2338,3372,-367
651,1669786374.771204,2022-11-30 14:32:54.771204,32,-2366,3316,-307
651,1669786374.849001,2022-11-30 14:32:54.849001,32,-2334,3352,-343
651,1669786375.114981,2022-11-30 14:32:55.114981,32,-2350,3348,-335
651,1669786375.271203,2022-11-30 14:32:55.271203,32,-2342,3380,-319
651,1669786375.411856,2022-11-30 14:32:55.411856,32,-2302,3348,-363
651,1669786375.617307,2022-11-30 14:32:55.617307,32,-2382,3376,-355
651,1669786375.804778,2022-11-30 14:32:55.804778,32,-2366,3368,-319
651,1669786376.070435,2022-11-30 14:32:56.070435,32,-2382,3360,-355
651,1669786376.195425,2022-11-30 14:32:56.195425,32,-2354,3412,-299
651,1669786376.336023,2022-11-30 14:32:56.336023,32,-2334,3376,-347
651,1669786376.570407,2022-11-30 14:32:56.570407,32,-2346,3372,-335
651,1669786376.632909,2022-11-30 14:32:56.632909,32,-2342,3352,-307
651,1669786376.976658,2022-11-30 14:32:56.976658,32,-2358,3392,-347
651,1669786377.023174,2022-11-30 14:32:57.023174,32,-2334,3368,-347
651,1669786377.382907,2022-11-30 14:32:57.382907,32,-2322,3356,-351
651,1669786377.476657,2022-11-30 14:32:57.476657,32,-2382,3392,-395
651,1669786377.634647,2022-11-30 14:32:57.634647,32,-2342,3372,-291
651,1669786377.868663,2022-11-30 14:32:57.868663,32,-2366,3408,-347
651,1669786378.025281,2022-11-30 14:32:58.025281,32,-2334,3392,-335
651,1669786378.228397,2022-11-30 14:32:58.228397,32,-2290,3376,-319
651,1669786378.337565,2022-11-30 14:32:58.337565,32,-2346,3384,-355
651,1669786378.462777,2022-11-30 14:32:58.462777,32,-2334,3340,-315
651,1669786378.728397,2022-11-30 14:32:58.728397,32,-2314,3352,-371
651,1669786378.837414,2022-11-30 14:32:58.837414,32,-2334,3384,-319
651,1669786378.946789,2022-11-30 14:32:58.946789,32,-2338,3348,-355
651,1669786379.290945,2022-11-30 14:32:59.290945,32,-2330,3316,-283
651,1669786379.36867,2022-11-30 14:32:59.368670,32,-2334,3384,-335
651,1669786379.683814,2022-11-30 14:32:59.683814,32,-2326,3320,-375
651,1669786379.967474,2022-11-30 14:32:59.967474,32,-2350,3384,-323
651,1669786379.998724,2022-11-30 14:32:59.998724,32,-2350,3360,-359
651,1669786380.138993,2022-11-30 14:33:00.138993,33,-2346,3420,-335
651,1669786380.248373,2022-11-30 14:33:00.248373,33,-2350,3364,-327
651,1669786380.467476,2022-11-30 14:33:00.467476,33,-2322,3384,-335
651,1669786380.717474,2022-11-30 14:33:00.717474,33,-2318,3352,-307
651,1669786380.983067,2022-11-30 14:33:00.983067,33,-2338,3384,-279
651,1669786381.076884,2022-11-30 14:33:01.076884,33,-2350,3372,-327
651,1669786381.217478,2022-11-30 14:33:01.217478,33,-2346,3368,-307
651,1669786381.608478,2022-11-30 14:33:01.608478,33,-2318,3400,-351
651,1669786381.641429,2022-11-30 14:33:01.641429,33,-2302,3356,-363
651,1669786381.750771,2022-11-30 14:33:01.750771,33,-2334,3380,-379
651,1669786381.972586,2022-11-30 14:33:01.972586,33,-2398,3356,-347
651,1669786382.01946,2022-11-30 14:33:02.019460,33,-2386,3376,-311
651,1669786382.284871,2022-11-30 14:33:02.284871,33,-2354,3372,-315
651,1669786382.581977,2022-11-30 14:33:02.581977,33,-2378,3408,-303
651,1669786382.769459,2022-11-30 14:33:02.769459,33,-2350,3384,-327
651,1669786382.878883,2022-11-30 14:33:02.878883,33,-2358,3376,-379
651,1669786383.269458,2022-11-30 14:33:03.269458,33,-2342,3388,-315
651,1669786383.300358,2022-11-30 14:33:03.300358,33,-2362,3400,-339
651,1669786383.378853,2022-11-30 14:33:03.378853,33,-2310,3348,-331
651,1669786383.597613,2022-11-30 14:33:03.597613,33,-2358,3340,-339
651,1669786383.771158,2022-11-30 14:33:03.771158,33,-2314,3392,-331
651,1669786383.833585,2022-11-30 14:33:03.833585,33,-2342,3364,-327
651,1669786384.31803,2022-11-30 14:33:04.318030,33,-2366,3348,-331
651,1669786384.31803,2022-11-30 14:33:04.318030,33,-2342,3372,-331
651,1669786384.552049,2022-11-30 14:33:04.552049,33,-2370,3352,-391
651,1669786384.833722,2022-11-30 14:33:04.833722,33,-2338,3348,-351
651,1669786384.880572,2022-11-30 14:33:04.880572,33,-2346,3384,-335
651,1669786385.114909,2022-11-30 14:33:05.114909,33,-2326,3360,-335
651,1669786385.271155,2022-11-30 14:33:05.271155,33,-2350,3320,-359
651,1669786385.38055,2022-11-30 14:33:05.380550,33,-2334,3352,-355
651,1669786385.583677,2022-11-30 14:33:05.583677,33,-2334,3308,-323
651,1669786385.789191,2022-11-30 14:33:05.789191,33,-2354,3376,-347
651,1669786385.836065,2022-11-30 14:33:05.836065,33,-2314,3384,-343
651,1669786386.13258,2022-11-30 14:33:06.132580,33,-2306,3340,-351
651,1669786386.382935,2022-11-30 14:33:06.382935,33,-2378,3384,-375
651,1669786386.57046,2022-11-30 14:33:06.570460,33,-2370,3356,-355
651,1669786386.632934,2022-11-30 14:33:06.632934,33,-2366,3372,-311
651,1669786386.882933,2022-11-30 14:33:06.882933,33,-2342,3352,-299
651,1669786387.070443,2022-11-30 14:33:07.070443,33,-2346,3404,-335
651,1669786387.14821,2022-11-30 14:33:07.148210,33,-2326,3368,-319
651,1669786387.382903,2022-11-30 14:33:07.382903,33,-2366,3376,-347
651,1669786387.682146,2022-11-30 14:33:07.682146,33,-2342,3360,-399
651,1669786387.728808,2022-11-30 14:33:07.728808,33,-2342,3408,-339
651,1669786387.916512,2022-11-30 14:33:07.916512,33,-2334,3340,-327
651,1669786388.182144,2022-11-30 14:33:08.182144,33,-2342,3312,-311
651,1669786388.322763,2022-11-30 14:33:08.322763,33,-2350,3380,-363
651,1669786388.478656,2022-11-30 14:33:08.478656,33,-2334,3368,-299
651,1669786388.682135,2022-11-30 14:33:08.682135,33,-2350,3356,-363
651,1669786388.869638,2022-11-30 14:33:08.869638,33,-2382,3352,-295
651,1669786389.182169,2022-11-30 14:33:09.182169,33,-2322,3352,-339
651,1669786389.244638,2022-11-30 14:33:09.244638,33,-2334,3364,-299
651,1669786389.385267,2022-11-30 14:33:09.385267,33,-2326,3352,-327
651,1669786389.432151,2022-11-30 14:33:09.432151,33,-2342,3360,-371
651,1669786389.715644,2022-11-30 14:33:09.715644,33,-2354,3336,-375
651,1669786389.934702,2022-11-30 14:33:09.934702,33,-2346,3364,-355
651,1669786390.170548,2022-11-30 14:33:10.170548,33,-2334,3408,-355
651,1669786390.232691,2022-11-30 14:33:10.232691,33,-2354,3392,-351
651,1669786390.451797,2022-11-30 14:33:10.451797,33,-2358,3340,-319
651,1669786390.670547,2022-11-30 14:33:10.670547,33,-2338,3364,-303
651,1669786390.748322,2022-11-30 14:33:10.748322,33,-2330,3340,-343
651,1669786391.014265,2022-11-30 14:33:11.014265,33,-2342,3364,-315
651,1669786391.233076,2022-11-30 14:33:11.233076,33,-2326,3364,-351
651,1669786391.264083,2022-11-30 14:33:11.264083,33,-2318,3380,-315
651,1669786391.657202,2022-11-30 14:33:11.657202,33,-2370,3424,-351
651,1669786391.703863,2022-11-30 14:33:11.703863,33,-2346,3380,-307
651,1669786391.925752,2022-11-30 14:33:11.925752,33,-2382,3368,-355
651,1669786392.081964,2022-11-30 14:33:12.081964,33,-2362,3396,-307
651,1669786392.269452,2022-11-30 14:33:12.269452,33,-2338,3360,-367
651,1669786392.331615,2022-11-30 14:33:12.331615,33,-2374,3372,-335
651,1669786392.628801,2022-11-30 14:33:12.628801,33,-2338,3400,-371
651,1669786392.816327,2022-11-30 14:33:12.816327,33,-2370,3388,-363
651,1669786393.081958,2022-11-30 14:33:13.081958,33,-2326,3384,-363
651,1669786393.26942,2022-11-30 14:33:13.269420,33,-2318,3368,-315
651,1669786393.300351,2022-11-30 14:33:13.300351,33,-2338,3408,-363
651,1669786393.582014,2022-11-30 14:33:13.582014,33,-2314,3400,-343
651,1669786393.724619,2022-11-30 14:33:13.724619,33,-2366,3372,-347
651,1669786393.834021,2022-11-30 14:33:13.834021,33,-2350,3340,-351
651,1669786394.036762,2022-11-30 14:33:14.036762,33,-2370,3356,-359
651,1669786394.224628,2022-11-30 14:33:14.224628,33,-2330,3356,-387
651,1669786394.38087,2022-11-30 14:33:14.380870,33,-2370,3384,-299
651,1669786394.661762,2022-11-30 14:33:14.661762,33,-2394,3344,-291
651,1669786394.833993,2022-11-30 14:33:14.833993,33,-2358,3368,-363
651,1669786395.083995,2022-11-30 14:33:15.083995,33,-2350,3364,-359
651,1669786395.271495,2022-11-30 14:33:15.271495,33,-2350,3388,-355
651,1669786395.318372,2022-11-30 14:33:15.318372,33,-2330,3360,-295
651,1669786395.583994,2022-11-30 14:33:15.583994,33,-2278,3348,-267
651,1669786395.742191,2022-11-30 14:33:15.742191,33,-2390,3352,-343
651,1669786395.835942,2022-11-30 14:33:15.835942,33,-2330,3332,-315
651,1669786396.117156,2022-11-30 14:33:16.117156,33,-2334,3348,-291
651,1669786396.13267,2022-11-30 14:33:16.132670,33,-2338,3352,-307
651,1669786396.414062,2022-11-30 14:33:16.414062,33,-2382,3320,-375
651,1669786396.617191,2022-11-30 14:33:16.617191,33,-2318,3332,-387
651,1669786396.882813,2022-11-30 14:33:16.882813,33,-2350,3352,-359
651,1669786397.070315,2022-11-30 14:33:17.070315,33,-2358,3388,-287
651,1669786397.132815,2022-11-30 14:33:17.132815,33,-2358,3412,-327
651,1669786397.44529,2022-11-30 14:33:17.445290,33,-2330,3348,-363
651,1669786397.570314,2022-11-30 14:33:17.570314,33,-2346,3352,-331
651,1669786397.632738,2022-11-30 14:33:17.632738,33,-2366,3376,-327
651,1669786397.869031,2022-11-30 14:33:17.869031,33,-2350,3324,-295
651,1669786398.18154,2022-11-30 14:33:18.181540,33,-2342,3368,-395
651,1669786398.212745,2022-11-30 14:33:18.212745,33,-2386,3368,-351
651,1669786398.415902,2022-11-30 14:33:18.415902,33,-2342,3372,-343
651,1669786398.681529,2022-11-30 14:33:18.681529,33,-2366,3392,-327
651,1669786398.853402,2022-11-30 14:33:18.853402,33,-2378,3372,-371
651,1669786398.962779,2022-11-30 14:33:18.962779,33,-2346,3360,-347
651,1669786399.134653,2022-11-30 14:33:19.134653,33,-2326,3368,-327
651,1669786399.353433,2022-11-30 14:33:19.353433,33,-2346,3392,-347
651,1669786399.431575,2022-11-30 14:33:19.431575,33,-2358,3344,-351
651,1669786399.651583,2022-11-30 14:33:19.651583,33,-2362,3388,-331
651,1669786399.823667,2022-11-30 14:33:19.823667,33,-2302,3392,-359
651,1669786399.965923,2022-11-30 14:33:19.965923,33,-2402,3392,-335
651,1669786400.200513,2022-11-30 14:33:20.200513,33,-2386,3400,-335
651,1669786400.434884,2022-11-30 14:33:20.434884,33,-2382,3376,-371
651,1669786400.731758,2022-11-30 14:33:20.731758,33,-2330,3336,-307
651,1669786400.778634,2022-11-30 14:33:20.778634,33,-2322,3352,-351
651,1669786401.028601,2022-11-30 14:33:21.028601,33,-2318,3364,-367
651,1669786401.169289,2022-11-30 14:33:21.169289,33,-2370,3384,-299
651,1669786401.231402,2022-11-30 14:33:21.231402,33,-2382,3392,-307
651,1669786401.450506,2022-11-30 14:33:21.450506,33,-2310,3388,-367
651,1669786401.6224,2022-11-30 14:33:21.622400,33,-2342,3408,-339
651,1669786401.73351,2022-11-30 14:33:21.733510,33,-2358,3420,-283
651,1669786402.082444,2022-11-30 14:33:22.082444,33,-2358,3336,-383
651,1669786402.238337,2022-11-30 14:33:22.238337,33,-2374,3408,-319
651,1669786402.332447,2022-11-30 14:33:22.332447,33,-2294,3344,-371
651,1669786402.582444,2022-11-30 14:33:22.582444,33,-2362,3392,-327
651,1669786402.723091,2022-11-30 14:33:22.723091,33,-2334,3384,-319
651,1669786402.87897,2022-11-30 14:33:22.878970,33,-2358,3368,-331
651,1669786403.30126,2022-11-30 14:33:23.301260,33,-2362,3380,-351
651,1669786403.332411,2022-11-30 14:33:23.332411,33,-2354,3368,-383
651,1669786403.582445,2022-11-30 14:33:23.582445,33,-2342,3360,-367
651,1669786403.772279,2022-11-30 14:33:23.772279,33,-2366,3396,-331
651,1669786403.881657,2022-11-30 14:33:23.881657,33,-2330,3364,-355
651,1669786404.069206,2022-11-30 14:33:24.069206,33,-2338,3360,-319
651,1669786404.225406,2022-11-30 14:33:24.225406,33,-2346,3368,-307
651,1669786404.381433,2022-11-30 14:33:24.381433,33,-2330,3332,-351
651,1669786404.569166,2022-11-30 14:33:24.569166,33,-2350,3368,-307
651,1669786404.64707,2022-11-30 14:33:24.647070,33,-2350,3380,-323
651,1669786404.897279,2022-11-30 14:33:24.897279,33,-2334,3360,-319
651,1669786405.131452,2022-11-30 14:33:25.131452,33,-2362,3404,-355
651,1669786405.381658,2022-11-30 14:33:25.381658,33,-2346,3380,-343
651,1669786405.569157,2022-11-30 14:33:25.569157,33,-2322,3380,-323
651,1669786405.696583,2022-11-30 14:33:25.696583,33,-2318,3380,-355
651,1669786405.884081,2022-11-30 14:33:25.884081,33,-2330,3360,-347
651,1669786406.086856,2022-11-30 14:33:26.086856,33,-2342,3336,-327
651,1669786406.149356,2022-11-30 14:33:26.149356,33,-2334,3336,-343
651,1669786406.384085,2022-11-30 14:33:26.384085,33,-2354,3380,-351
651,1669786406.571582,2022-11-30 14:33:26.571582,33,-2366,3356,-315
651,1669786406.634084,2022-11-30 14:33:26.634084,33,-2354,3380,-347
651,1669786407.024748,2022-11-30 14:33:27.024748,33,-2306,3380,-363
651,1669786407.084464,2022-11-30 14:33:27.084464,33,-2350,3448,-331
651,1669786407.146964,2022-11-30 14:33:27.146964,33,-2346,3380,-363
651,1669786407.572705,2022-11-30 14:33:27.572705,33,-2326,3388,-307
651,1669786407.652305,2022-11-30 14:33:27.652305,33,-2326,3364,-363
651,1669786407.981226,2022-11-30 14:33:27.981226,33,-2334,3396,-291
651,1669786408.04375,2022-11-30 14:33:28.043750,33,-2290,3328,-379
651,1669786408.168373,2022-11-30 14:33:28.168373,33,-2354,3364,-399
651,1669786408.403099,2022-11-30 14:33:28.403099,33,-2402,3396,-311
651,1669786408.43435,2022-11-30 14:33:28.434350,33,-2338,3368,-335
651,1669786408.793728,2022-11-30 14:33:28.793728,33,-2342,3344,-359
651,1669786408.934353,2022-11-30 14:33:28.934353,33,-2406,3392,-307
651,1669786408.96525,2022-11-30 14:33:28.965250,33,-2318,3356,-351
651,1669786409.324977,2022-11-30 14:33:29.324977,33,-2290,3368,-319
651,1669786409.387124,2022-11-30 14:33:29.387124,33,-2374,3316,-339
651,1669786409.68665,2022-11-30 14:33:29.686650,33,-2362,3384,-343
651,1669786409.905415,2022-11-30 14:33:29.905415,33,-2382,3400,-355
651,1669786409.985342,2022-11-30 14:33:29.985342,33,-2290,3372,-395
651,1669786410.23536,2022-11-30 14:33:30.235360,33,-2362,3384,-379
651,1669786410.344726,2022-11-30 14:33:30.344726,33,-2350,3376,-319
651,1669786410.516666,2022-11-30 14:33:30.516666,33,-2318,3392,-355
651,1669786410.782228,2022-11-30 14:33:30.782228,33,-2342,3336,-327
651,1669786411.016653,2022-11-30 14:33:31.016653,33,-2398,3400,-363
651,1669786411.079105,2022-11-30 14:33:31.079105,33,-2342,3372,-351
651,1669786411.282037,2022-11-30 14:33:31.282037,33,-2378,3332,-375
651,1669786411.469382,2022-11-30 14:33:31.469382,33,-2334,3368,-339
651,1669786411.59473,2022-11-30 14:33:31.594730,33,-2338,3340,-327
651,1669786411.788143,2022-11-30 14:33:31.788143,33,-2330,3392,-339
651,1669786411.992468,2022-11-30 14:33:31.992468,33,-2346,3356,-307
651,1669786412.320548,2022-11-30 14:33:32.320548,33,-2346,3380,-303
651,1669786412.383021,2022-11-30 14:33:32.383021,33,-2358,3352,-271
651,1669786412.523441,2022-11-30 14:33:32.523441,33,-2334,3376,-363
651,1669786412.64829,2022-11-30 14:33:32.648290,33,-2350,3364,-343
651,1669786412.929896,2022-11-30 14:33:32.929896,33,-2322,3376,-379
651,1669786413.023647,2022-11-30 14:33:33.023647,33,-2314,3392,-355
651,1669786413.179898,2022-11-30 14:33:33.179898,33,-2350,3408,-367
